prompt_id,sample_id,timestep,concept_a,concept_b,prompt_text,text_embedding_path,image_latent_path,noise_pred_path
2,2,5,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_002_t05.pt,image_trajectories/prompt_002/sample_002_noise.pt
2,3,5,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_003_t05.pt,image_trajectories/prompt_002/sample_003_noise.pt
2,4,4,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_004_t04.pt,image_trajectories/prompt_002/sample_004_noise.pt
2,5,7,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_005_t07.pt,image_trajectories/prompt_002/sample_005_noise.pt
2,6,6,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_006_t06.pt,image_trajectories/prompt_002/sample_006_noise.pt
2,7,9,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_007_t09.pt,image_trajectories/prompt_002/sample_007_noise.pt
2,8,8,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_008_t08.pt,image_trajectories/prompt_002/sample_008_noise.pt
2,9,7,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_009_t07.pt,image_trajectories/prompt_002/sample_009_noise.pt
2,10,9,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_010_t09.pt,image_trajectories/prompt_002/sample_010_noise.pt
2,11,9,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_011_t09.pt,image_trajectories/prompt_002/sample_011_noise.pt
2,12,6,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_012_t06.pt,image_trajectories/prompt_002/sample_012_noise.pt
2,13,8,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_013_t08.pt,image_trajectories/prompt_002/sample_013_noise.pt
2,14,9,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_014_t09.pt,image_trajectories/prompt_002/sample_014_noise.pt
2,15,9,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_015_t09.pt,image_trajectories/prompt_002/sample_015_noise.pt
2,16,9,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_016_t09.pt,image_trajectories/prompt_002/sample_016_noise.pt
2,17,4,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_017_t04.pt,image_trajectories/prompt_002/sample_017_noise.pt
2,18,5,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_018_t05.pt,image_trajectories/prompt_002/sample_018_noise.pt
2,19,6,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_019_t06.pt,image_trajectories/prompt_002/sample_019_noise.pt
2,20,6,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_020_t06.pt,image_trajectories/prompt_002/sample_020_noise.pt
2,21,6,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_021_t06.pt,image_trajectories/prompt_002/sample_021_noise.pt
2,22,7,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_022_t07.pt,image_trajectories/prompt_002/sample_022_noise.pt
2,23,10,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_023_t10.pt,image_trajectories/prompt_002/sample_023_noise.pt
2,24,10,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_024_t10.pt,image_trajectories/prompt_002/sample_024_noise.pt
2,25,7,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_025_t07.pt,image_trajectories/prompt_002/sample_025_noise.pt
2,26,7,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_026_t07.pt,image_trajectories/prompt_002/sample_026_noise.pt
2,27,7,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_027_t07.pt,image_trajectories/prompt_002/sample_027_noise.pt
2,28,7,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_028_t07.pt,image_trajectories/prompt_002/sample_028_noise.pt
2,29,4,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_029_t04.pt,image_trajectories/prompt_002/sample_029_noise.pt
2,30,8,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_030_t08.pt,image_trajectories/prompt_002/sample_030_noise.pt
2,31,4,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_031_t04.pt,image_trajectories/prompt_002/sample_031_noise.pt
2,32,6,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_032_t06.pt,image_trajectories/prompt_002/sample_032_noise.pt
2,33,5,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_033_t05.pt,image_trajectories/prompt_002/sample_033_noise.pt
2,34,10,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_034_t10.pt,image_trajectories/prompt_002/sample_034_noise.pt
2,35,10,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_035_t10.pt,image_trajectories/prompt_002/sample_035_noise.pt
2,36,7,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_036_t07.pt,image_trajectories/prompt_002/sample_036_noise.pt
2,37,4,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_037_t04.pt,image_trajectories/prompt_002/sample_037_noise.pt
2,38,9,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_038_t09.pt,image_trajectories/prompt_002/sample_038_noise.pt
2,39,8,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_039_t08.pt,image_trajectories/prompt_002/sample_039_noise.pt
2,40,8,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_040_t08.pt,image_trajectories/prompt_002/sample_040_noise.pt
2,41,10,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_041_t10.pt,image_trajectories/prompt_002/sample_041_noise.pt
2,42,7,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_042_t07.pt,image_trajectories/prompt_002/sample_042_noise.pt
2,43,5,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_043_t05.pt,image_trajectories/prompt_002/sample_043_noise.pt
2,44,10,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_044_t10.pt,image_trajectories/prompt_002/sample_044_noise.pt
2,45,7,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_045_t07.pt,image_trajectories/prompt_002/sample_045_noise.pt
2,46,5,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_046_t05.pt,image_trajectories/prompt_002/sample_046_noise.pt
2,47,6,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_047_t06.pt,image_trajectories/prompt_002/sample_047_noise.pt
2,48,7,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_048_t07.pt,image_trajectories/prompt_002/sample_048_noise.pt
2,49,4,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_049_t04.pt,image_trajectories/prompt_002/sample_049_noise.pt
2,50,4,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_050_t04.pt,image_trajectories/prompt_002/sample_050_noise.pt
2,51,5,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_051_t05.pt,image_trajectories/prompt_002/sample_051_noise.pt
2,52,4,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_052_t04.pt,image_trajectories/prompt_002/sample_052_noise.pt
2,53,6,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_053_t06.pt,image_trajectories/prompt_002/sample_053_noise.pt
2,54,6,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_054_t06.pt,image_trajectories/prompt_002/sample_054_noise.pt
2,55,5,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_055_t05.pt,image_trajectories/prompt_002/sample_055_noise.pt
2,56,9,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_056_t09.pt,image_trajectories/prompt_002/sample_056_noise.pt
2,57,5,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_057_t05.pt,image_trajectories/prompt_002/sample_057_noise.pt
2,58,6,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_058_t06.pt,image_trajectories/prompt_002/sample_058_noise.pt
2,59,7,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_059_t07.pt,image_trajectories/prompt_002/sample_059_noise.pt
2,60,8,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_060_t08.pt,image_trajectories/prompt_002/sample_060_noise.pt
2,61,9,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_061_t09.pt,image_trajectories/prompt_002/sample_061_noise.pt
2,62,4,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_062_t04.pt,image_trajectories/prompt_002/sample_062_noise.pt
2,63,8,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_063_t08.pt,image_trajectories/prompt_002/sample_063_noise.pt
2,64,5,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_064_t05.pt,image_trajectories/prompt_002/sample_064_noise.pt
2,65,9,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_065_t09.pt,image_trajectories/prompt_002/sample_065_noise.pt
2,66,7,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_066_t07.pt,image_trajectories/prompt_002/sample_066_noise.pt
2,67,4,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_067_t04.pt,image_trajectories/prompt_002/sample_067_noise.pt
2,68,6,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_068_t06.pt,image_trajectories/prompt_002/sample_068_noise.pt
2,69,4,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_069_t04.pt,image_trajectories/prompt_002/sample_069_noise.pt
2,70,10,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_070_t10.pt,image_trajectories/prompt_002/sample_070_noise.pt
2,71,4,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_071_t04.pt,image_trajectories/prompt_002/sample_071_noise.pt
2,72,7,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_072_t07.pt,image_trajectories/prompt_002/sample_072_noise.pt
2,73,6,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_073_t06.pt,image_trajectories/prompt_002/sample_073_noise.pt
2,74,9,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_074_t09.pt,image_trajectories/prompt_002/sample_074_noise.pt
2,75,10,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_075_t10.pt,image_trajectories/prompt_002/sample_075_noise.pt
2,76,9,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_076_t09.pt,image_trajectories/prompt_002/sample_076_noise.pt
2,77,4,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_077_t04.pt,image_trajectories/prompt_002/sample_077_noise.pt
2,78,6,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_078_t06.pt,image_trajectories/prompt_002/sample_078_noise.pt
2,79,6,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_079_t06.pt,image_trajectories/prompt_002/sample_079_noise.pt
2,80,4,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_080_t04.pt,image_trajectories/prompt_002/sample_080_noise.pt
2,81,5,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_081_t05.pt,image_trajectories/prompt_002/sample_081_noise.pt
2,82,8,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_082_t08.pt,image_trajectories/prompt_002/sample_082_noise.pt
2,83,5,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_083_t05.pt,image_trajectories/prompt_002/sample_083_noise.pt
2,84,6,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_084_t06.pt,image_trajectories/prompt_002/sample_084_noise.pt
2,85,9,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_085_t09.pt,image_trajectories/prompt_002/sample_085_noise.pt
2,86,4,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_086_t04.pt,image_trajectories/prompt_002/sample_086_noise.pt
2,87,6,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_087_t06.pt,image_trajectories/prompt_002/sample_087_noise.pt
2,88,5,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_088_t05.pt,image_trajectories/prompt_002/sample_088_noise.pt
2,89,6,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_089_t06.pt,image_trajectories/prompt_002/sample_089_noise.pt
2,90,6,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_090_t06.pt,image_trajectories/prompt_002/sample_090_noise.pt
2,91,10,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_091_t10.pt,image_trajectories/prompt_002/sample_091_noise.pt
2,92,9,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_092_t09.pt,image_trajectories/prompt_002/sample_092_noise.pt
2,93,7,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_093_t07.pt,image_trajectories/prompt_002/sample_093_noise.pt
2,94,6,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_094_t06.pt,image_trajectories/prompt_002/sample_094_noise.pt
2,95,6,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_095_t06.pt,image_trajectories/prompt_002/sample_095_noise.pt
2,96,4,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_096_t04.pt,image_trajectories/prompt_002/sample_096_noise.pt
2,97,6,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_097_t06.pt,image_trajectories/prompt_002/sample_097_noise.pt
2,98,5,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_098_t05.pt,image_trajectories/prompt_002/sample_098_noise.pt
2,99,6,Ice Cream,Plate,A scoop of ice cream served flat on a dinner plate.,text_embeddings/prompt_002.pt,image_trajectories/prompt_002/sample_099_t06.pt,image_trajectories/prompt_002/sample_099_noise.pt
3,0,7,Spaghetti,Plate,A serving of spaghetti with sauce on a dinner plate.,text_embeddings/prompt_003.pt,image_trajectories/prompt_003/sample_000_t07.pt,image_trajectories/prompt_003/sample_000_noise.pt
3,1,4,Spaghetti,Plate,A serving of spaghetti with sauce on a dinner plate.,text_embeddings/prompt_003.pt,image_trajectories/prompt_003/sample_001_t04.pt,image_trajectories/prompt_003/sample_001_noise.pt
