prompt_id,sample_id,timestep,concept_a,concept_b,prompt_text,text_embedding_path,image_latent_path,noise_pred_path
4,2,7,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_002_t07.pt,image_trajectories/prompt_004/sample_002_noise.pt
4,3,7,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_003_t07.pt,image_trajectories/prompt_004/sample_003_noise.pt
4,4,5,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_004_t05.pt,image_trajectories/prompt_004/sample_004_noise.pt
4,5,9,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_005_t09.pt,image_trajectories/prompt_004/sample_005_noise.pt
4,6,10,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_006_t10.pt,image_trajectories/prompt_004/sample_006_noise.pt
4,7,5,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_007_t05.pt,image_trajectories/prompt_004/sample_007_noise.pt
4,8,8,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_008_t08.pt,image_trajectories/prompt_004/sample_008_noise.pt
4,9,10,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_009_t10.pt,image_trajectories/prompt_004/sample_009_noise.pt
4,10,8,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_010_t08.pt,image_trajectories/prompt_004/sample_010_noise.pt
4,11,4,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_011_t04.pt,image_trajectories/prompt_004/sample_011_noise.pt
4,12,10,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_012_t10.pt,image_trajectories/prompt_004/sample_012_noise.pt
4,13,10,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_013_t10.pt,image_trajectories/prompt_004/sample_013_noise.pt
4,14,5,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_014_t05.pt,image_trajectories/prompt_004/sample_014_noise.pt
4,15,5,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_015_t05.pt,image_trajectories/prompt_004/sample_015_noise.pt
4,16,9,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_016_t09.pt,image_trajectories/prompt_004/sample_016_noise.pt
4,17,6,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_017_t06.pt,image_trajectories/prompt_004/sample_017_noise.pt
4,18,9,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_018_t09.pt,image_trajectories/prompt_004/sample_018_noise.pt
4,19,5,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_019_t05.pt,image_trajectories/prompt_004/sample_019_noise.pt
4,20,8,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_020_t08.pt,image_trajectories/prompt_004/sample_020_noise.pt
4,21,9,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_021_t09.pt,image_trajectories/prompt_004/sample_021_noise.pt
4,22,6,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_022_t06.pt,image_trajectories/prompt_004/sample_022_noise.pt
4,23,6,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_023_t06.pt,image_trajectories/prompt_004/sample_023_noise.pt
4,24,5,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_024_t05.pt,image_trajectories/prompt_004/sample_024_noise.pt
4,25,10,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_025_t10.pt,image_trajectories/prompt_004/sample_025_noise.pt
4,26,6,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_026_t06.pt,image_trajectories/prompt_004/sample_026_noise.pt
4,27,10,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_027_t10.pt,image_trajectories/prompt_004/sample_027_noise.pt
4,28,6,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_028_t06.pt,image_trajectories/prompt_004/sample_028_noise.pt
4,29,8,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_029_t08.pt,image_trajectories/prompt_004/sample_029_noise.pt
4,30,6,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_030_t06.pt,image_trajectories/prompt_004/sample_030_noise.pt
4,31,9,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_031_t09.pt,image_trajectories/prompt_004/sample_031_noise.pt
4,32,9,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_032_t09.pt,image_trajectories/prompt_004/sample_032_noise.pt
4,33,7,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_033_t07.pt,image_trajectories/prompt_004/sample_033_noise.pt
4,34,4,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_034_t04.pt,image_trajectories/prompt_004/sample_034_noise.pt
4,35,8,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_035_t08.pt,image_trajectories/prompt_004/sample_035_noise.pt
4,36,7,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_036_t07.pt,image_trajectories/prompt_004/sample_036_noise.pt
4,37,4,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_037_t04.pt,image_trajectories/prompt_004/sample_037_noise.pt
4,38,6,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_038_t06.pt,image_trajectories/prompt_004/sample_038_noise.pt
4,39,9,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_039_t09.pt,image_trajectories/prompt_004/sample_039_noise.pt
4,40,8,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_040_t08.pt,image_trajectories/prompt_004/sample_040_noise.pt
4,41,9,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_041_t09.pt,image_trajectories/prompt_004/sample_041_noise.pt
4,42,4,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_042_t04.pt,image_trajectories/prompt_004/sample_042_noise.pt
4,43,4,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_043_t04.pt,image_trajectories/prompt_004/sample_043_noise.pt
4,44,10,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_044_t10.pt,image_trajectories/prompt_004/sample_044_noise.pt
4,45,5,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_045_t05.pt,image_trajectories/prompt_004/sample_045_noise.pt
4,46,4,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_046_t04.pt,image_trajectories/prompt_004/sample_046_noise.pt
4,47,8,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_047_t08.pt,image_trajectories/prompt_004/sample_047_noise.pt
4,48,5,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_048_t05.pt,image_trajectories/prompt_004/sample_048_noise.pt
4,49,5,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_049_t05.pt,image_trajectories/prompt_004/sample_049_noise.pt
4,50,6,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_050_t06.pt,image_trajectories/prompt_004/sample_050_noise.pt
4,51,4,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_051_t04.pt,image_trajectories/prompt_004/sample_051_noise.pt
4,52,5,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_052_t05.pt,image_trajectories/prompt_004/sample_052_noise.pt
4,53,6,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_053_t06.pt,image_trajectories/prompt_004/sample_053_noise.pt
4,54,4,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_054_t04.pt,image_trajectories/prompt_004/sample_054_noise.pt
4,55,8,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_055_t08.pt,image_trajectories/prompt_004/sample_055_noise.pt
4,56,5,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_056_t05.pt,image_trajectories/prompt_004/sample_056_noise.pt
4,57,8,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_057_t08.pt,image_trajectories/prompt_004/sample_057_noise.pt
4,58,6,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_058_t06.pt,image_trajectories/prompt_004/sample_058_noise.pt
4,59,9,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_059_t09.pt,image_trajectories/prompt_004/sample_059_noise.pt
4,60,4,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_060_t04.pt,image_trajectories/prompt_004/sample_060_noise.pt
4,61,5,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_061_t05.pt,image_trajectories/prompt_004/sample_061_noise.pt
4,62,9,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_062_t09.pt,image_trajectories/prompt_004/sample_062_noise.pt
4,63,5,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_063_t05.pt,image_trajectories/prompt_004/sample_063_noise.pt
4,64,5,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_064_t05.pt,image_trajectories/prompt_004/sample_064_noise.pt
4,65,7,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_065_t07.pt,image_trajectories/prompt_004/sample_065_noise.pt
4,66,6,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_066_t06.pt,image_trajectories/prompt_004/sample_066_noise.pt
4,67,9,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_067_t09.pt,image_trajectories/prompt_004/sample_067_noise.pt
4,68,4,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_068_t04.pt,image_trajectories/prompt_004/sample_068_noise.pt
4,69,8,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_069_t08.pt,image_trajectories/prompt_004/sample_069_noise.pt
4,70,5,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_070_t05.pt,image_trajectories/prompt_004/sample_070_noise.pt
4,71,4,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_071_t04.pt,image_trajectories/prompt_004/sample_071_noise.pt
4,72,4,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_072_t04.pt,image_trajectories/prompt_004/sample_072_noise.pt
4,73,7,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_073_t07.pt,image_trajectories/prompt_004/sample_073_noise.pt
4,74,4,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_074_t04.pt,image_trajectories/prompt_004/sample_074_noise.pt
4,75,7,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_075_t07.pt,image_trajectories/prompt_004/sample_075_noise.pt
4,76,9,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_076_t09.pt,image_trajectories/prompt_004/sample_076_noise.pt
4,77,9,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_077_t09.pt,image_trajectories/prompt_004/sample_077_noise.pt
4,78,4,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_078_t04.pt,image_trajectories/prompt_004/sample_078_noise.pt
4,79,4,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_079_t04.pt,image_trajectories/prompt_004/sample_079_noise.pt
4,80,9,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_080_t09.pt,image_trajectories/prompt_004/sample_080_noise.pt
4,81,10,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_081_t10.pt,image_trajectories/prompt_004/sample_081_noise.pt
4,82,9,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_082_t09.pt,image_trajectories/prompt_004/sample_082_noise.pt
4,83,10,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_083_t10.pt,image_trajectories/prompt_004/sample_083_noise.pt
4,84,6,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_084_t06.pt,image_trajectories/prompt_004/sample_084_noise.pt
4,85,6,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_085_t06.pt,image_trajectories/prompt_004/sample_085_noise.pt
4,86,6,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_086_t06.pt,image_trajectories/prompt_004/sample_086_noise.pt
4,87,4,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_087_t04.pt,image_trajectories/prompt_004/sample_087_noise.pt
4,88,8,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_088_t08.pt,image_trajectories/prompt_004/sample_088_noise.pt
4,89,7,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_089_t07.pt,image_trajectories/prompt_004/sample_089_noise.pt
4,90,8,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_090_t08.pt,image_trajectories/prompt_004/sample_090_noise.pt
4,91,5,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_091_t05.pt,image_trajectories/prompt_004/sample_091_noise.pt
4,92,9,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_092_t09.pt,image_trajectories/prompt_004/sample_092_noise.pt
4,93,7,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_093_t07.pt,image_trajectories/prompt_004/sample_093_noise.pt
4,94,10,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_094_t10.pt,image_trajectories/prompt_004/sample_094_noise.pt
4,95,6,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_095_t06.pt,image_trajectories/prompt_004/sample_095_noise.pt
4,96,7,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_096_t07.pt,image_trajectories/prompt_004/sample_096_noise.pt
4,97,6,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_097_t06.pt,image_trajectories/prompt_004/sample_097_noise.pt
4,98,8,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_098_t08.pt,image_trajectories/prompt_004/sample_098_noise.pt
4,99,9,Spaghetti,Cone,A serving of spaghetti with sauce served in a crunchy cone.,text_embeddings/prompt_004.pt,image_trajectories/prompt_004/sample_099_t09.pt,image_trajectories/prompt_004/sample_099_noise.pt
